year,month,day,transect,plot,species_code,area,method,total_biomass,stem_count,biomass_notes,shrub_counts,data_quality_flag,genus,species
2017,9,19,G1,1,SYTE,1,allometry,4.017968794755137,NA,NA,NA,NA,Symphyotrichum,tenuifolium
2017,9,19,G1,2,IVFR,1,allometry,450.4869435787252,NA,NA,NA,NA,Iva,frutescens
2017,9,19,G1,2,KOVI,1,allometry,1.087651973538828,NA,NA,NA,NA,Kosteletzkya,virginica
2017,9,19,G1,2,SOSE,1,allometry,12.24016566964912,NA,NA,NA,NA,Solidago,sempervirens
2017,9,19,G1,3,IVFR,1,allometry,3.9511665459936713,NA,NA,NA,NA,Iva,frutescens
2017,9,19,G1,3,SOSE,1,allometry,31.827371372321732,NA,NA,NA,NA,Solidago,sempervirens
2017,9,19,G1,3,SPPA,0.01,harvest,830.9499999999999,NA,NA,NA,NA,Spartina,patens
2017,9,19,G1,4,DISP,0.01,harvest,34.765,NA,NA,NA,NA,Distichlis,spicata
2017,9,19,G1,4,SPPA,0.01,harvest,643.3290000000001,NA,NA,NA,NA,Spartina,patens
2017,9,19,G1,5,SPPA,0.01,harvest,360.11,NA,NA,NA,NA,Spartina,patens
2017,9,19,G1,6,SCAM,1,allometry,71.26748079885179,NA,NA,NA,NA,Schoenoplectus,americanus
2017,9,19,G1,7,AMCA,1,allometry,8.009225702073765,NA,NA,NA,NA,Amaranthus,cannabinus
2017,9,19,G1,7,IVFR,1,allometry,294.7946423023049,NA,NA,NA,NA,Iva,frutescens
2017,9,19,G1,7,PLOD,1,allometry,2.9313563089487302,NA,NA,NA,NA,Pluchea,odorata
2017,9,19,G1,7,SCAM,1,allometry,34.23621016603042,NA,NA,NA,NA,Schoenoplectus,americanus
2017,9,19,G1,8,IVFR,1,allometry,45.04532610811895,NA,NA,NA,NA,Iva,frutescens
2017,9,19,G1,8,KOVI,1,allometry,0.6435771937068976,NA,NA,NA,NA,Kosteletzkya,virginica
2017,9,19,G1,8,PADI,1,allometry,22.28228560002971,NA,NA,NA,NA,Panicum,dichotomoflorum
2017,9,19,G1,8,SCAM,1,allometry,75.45987702425853,NA,NA,NA,NA,Schoenoplectus,americanus
2017,9,19,G1,9,DISP,0.01,harvest,1.469,NA,NA,NA,NA,Distichlis,spicata
2017,9,19,G1,9,IVFR,1,allometry,1.9273278805991312,NA,NA,NA,NA,Iva,frutescens
2017,9,19,G1,9,SCAM,1,allometry,7.959508826492534,NA,NA,NA,NA,Schoenoplectus,americanus
2017,9,19,G1,9,SOSE,1,allometry,13.78232230950245,NA,NA,NA,NA,Solidago,sempervirens
2017,9,19,G1,9,SPPA,0.01,harvest,12.796,NA,NA,NA,NA,Spartina,patens
2017,9,19,G1,10,AMCA,1,allometry,3.3937728016674154,NA,NA,NA,NA,Amaranthus,cannabinus
2017,9,19,G1,10,KOVI,1,allometry,327.21236758699126,NA,NA,NA,NA,Kosteletzkya,virginica
2017,9,19,G1,10,POHY,1,allometry,0.8687455171649422,NA,NA,NA,NA,Polygonum,hydropiperoides
2017,9,19,G1,10,SCRO,1,allometry,6.130108422836046,NA,NA,NA,NA,Schoenoplectus,robustus
2017,9,19,G1,10,SPAL,1,allometry,55.572732460843696,NA,NA,NA,NA,Spartina,alterniflora
2017,9,19,G1,10,SPCY,1,allometry,37.953813266703,NA,NA,NA,NA,Spartina,cynosuroides
2017,9,19,G1,11,AMCA,1,allometry,5.208986865317468,NA,NA,NA,NA,Amaranthus,cannabinus
2017,9,19,G1,11,IVFR,1,allometry,307.50806877726427,NA,NA,NA,NA,Iva,frutescens
2017,9,19,G1,11,POHY,1,allometry,2.632422460786036,NA,NA,NA,NA,Polygonum,hydropiperoides
2017,9,19,G1,11,SCAM,1,allometry,269.2262655595604,NA,NA,NA,NA,Schoenoplectus,americanus
2017,9,19,G1,12,AMCA,1,allometry,6.552927310299969,NA,NA,NA,NA,Amaranthus,cannabinus
2017,9,19,G1,12,DISP,0.01,harvest,23.115,NA,NA,NA,NA,Distichlis,spicata
2017,9,19,G1,12,SCAM,1,allometry,92.16228515315564,NA,NA,NA,NA,Schoenoplectus,americanus
2017,9,19,G1,12,SCAM,1,allometry,157.00487694779542,NA,NA,NA,NA,Schoenoplectus,americanus
2017,9,19,G1,12,SPPA,0.01,harvest,298.936,NA,NA,NA,NA,Spartina,patens
2017,9,19,G1,13,IVFR,1,allometry,1296.9346356405852,NA,NA,NA,NA,Iva,frutescens
2017,9,19,G1,14,IVFR,1,allometry,164.7951429305717,NA,NA,NA,NA,Iva,frutescens
2017,9,19,G1,14,SCAM,1,allometry,110.69673584791836,NA,NA,NA,NA,Schoenoplectus,americanus
2017,9,19,G1,14,SCRO,1,allometry,10.797552247491854,NA,NA,NA,NA,Schoenoplectus,robustus
2017,9,19,G1,15,ATPA,1,allometry,4.140823414081833,NA,NA,NA,NA,Atriplex,patula
2017,9,19,G1,15,IVFR,1,allometry,7.203783698190292,NA,NA,NA,NA,Iva,frutescens
2017,9,19,G1,15,KOVI,1,allometry,14.716167152690472,NA,NA,NA,NA,Kosteletzkya,virginica
2017,9,19,G1,15,SCAM,1,allometry,124.4493761233518,NA,NA,NA,NA,Schoenoplectus,americanus
2017,9,19,G1,16,SCAM,1,allometry,155.16991467125618,NA,NA,NA,NA,Schoenoplectus,americanus
2017,9,19,G1,17,SCAM,1,allometry,220.2656106933015,NA,NA,NA,NA,Schoenoplectus,americanus
2017,9,19,G1,18,SCAM,1,allometry,183.2821485409126,NA,NA,NA,NA,Schoenoplectus,americanus
2017,9,19,G1,19,SCAM,1,allometry,90.72124743214783,NA,NA,NA,NA,Schoenoplectus,americanus
2017,9,19,G1,20,AMCA,1,allometry,0.24519766446152697,NA,NA,NA,NA,Amaranthus,cannabinus
2017,9,19,G1,20,PLOD,1,allometry,6.309061516576751,NA,NA,NA,NA,Pluchea,odorata
2017,9,19,G1,20,SCRO,1,allometry,27.26049348686633,NA,NA,NA,NA,Schoenoplectus,robustus
2017,9,19,G1,20,TYAN,1,allometry,256.89509145570753,NA,NA,NA,NA,Typha,angustifolia
2017,9,19,G2,1,KOVI,1,allometry,238.8765802448434,NA,NA,NA,NA,Kosteletzkya,virginica
2017,9,19,G2,1,PHAU,1,allometry,1220.6705171651383,NA,NA,NA,NA,Phragmites,australis
2017,9,19,G2,1,SCRO,1,allometry,2.526629078435386,NA,NA,NA,NA,Schoenoplectus,robustus
2017,9,19,G2,1,SPAL,1,allometry,17.29348317489778,NA,NA,NA,NA,Spartina,alterniflora
2017,9,19,G2,2,AMCA,1,allometry,15.711903503286852,NA,NA,NA,NA,Amaranthus,cannabinus
2017,9,19,G2,2,PHAU,1,allometry,1543.4669197107355,NA,NA,NA,NA,Phragmites,australis
2017,9,19,G2,3,AMCA,1,allometry,45.192668393585166,NA,NA,NA,NA,Amaranthus,cannabinus
2017,9,19,G2,3,PHAU,1,allometry,1564.0167213251354,NA,NA,NA,NA,Phragmites,australis
2017,9,19,G2,3,SCRO,1,allometry,6.514374240565688,NA,NA,NA,NA,Schoenoplectus,robustus
2017,9,19,G2,4,PHAU,1,allometry,1067.09703051722,NA,NA,NA,NA,Phragmites,australis
2017,9,19,G2,5,PHAU,1,allometry,2275.3257981649904,NA,NA,NA,NA,Phragmites,australis
2017,9,19,G2,5,SCRO,1,allometry,2.01974614813235,NA,NA,NA,NA,Schoenoplectus,robustus
2017,9,19,G2,6,AMCA,1,allometry,6.475399535459254,NA,NA,NA,NA,Amaranthus,cannabinus
2017,9,19,G2,6,KOVI,1,allometry,192.76539692507615,NA,NA,NA,NA,Kosteletzkya,virginica
2017,9,19,G2,6,PHAU,1,allometry,801.8408350286192,NA,NA,NA,NA,Phragmites,australis
2017,9,19,G2,6,SCAM,1,allometry,2.109760225350876,NA,NA,NA,NA,Schoenoplectus,americanus
2017,9,19,G2,6,SCRO,1,allometry,15.844133777631884,NA,NA,NA,NA,Schoenoplectus,robustus
2017,9,19,G2,6,SPAL,1,allometry,102.31011707747471,NA,NA,NA,NA,Spartina,alterniflora
2017,9,19,G2,7,IVFR,1,allometry,443.42211946158625,NA,NA,NA,NA,Iva,frutescens
2017,9,19,G2,7,SCAM,1,allometry,141.5567837621093,NA,NA,NA,NA,Schoenoplectus,americanus
2017,9,19,G2,8,IVFR,1,allometry,558.5648764383916,NA,NA,NA,NA,Iva,frutescens
2017,9,19,G2,8,SCAM,1,allometry,26.757305082412653,NA,NA,NA,NA,Schoenoplectus,americanus
2017,9,19,G2,8,SOSE,1,allometry,53.20435783154669,NA,NA,NA,NA,Solidago,sempervirens
2017,9,19,G2,9,DISP,0.01,harvest,117.669,NA,NA,NA,NA,Distichlis,spicata
2017,9,19,G2,9,SCAM,1,allometry,12.98327608835008,NA,NA,NA,NA,Schoenoplectus,americanus
2017,9,19,G2,9,SOSE,1,allometry,31.453576461434587,NA,NA,NA,NA,Solidago,sempervirens
2017,9,19,G2,9,SPPA,0.01,harvest,321.281,NA,NA,NA,NA,Spartina,patens
2017,9,19,G2,10,PHAU,1,allometry,853.6324199050466,NA,NA,NA,NA,Phragmites,australis
2017,9,19,G2,10,SCAM,1,allometry,6.328093504418163,NA,NA,NA,NA,Schoenoplectus,americanus
2017,9,19,G2,10,SCRO,1,allometry,7.856904856009424,NA,NA,NA,NA,Schoenoplectus,robustus
2017,9,19,G2,10,TYAN,1,allometry,13.52285609236,NA,NA,NA,NA,Typha,angustifolia
2017,9,19,G2,11,PHAU,1,allometry,344.2710711157693,NA,NA,NA,NA,Phragmites,australis
2017,9,19,G2,11,SMRO,1,allometry,4.397331061719063,NA,NA,NA,NA,Smilax,rotundifolia
2017,9,20,S1,1,MOCE,1,allometry,177.77273278441018,NA,NA,NA,NA,Morella,cerifera
2017,9,20,S1,1,SMRO,1,allometry,2.6337880823327233,NA,NA,NA,NA,Smilax,rotundifolia
2017,9,20,S1,1,SOSE,1,allometry,5.57123476149079,NA,NA,NA,NA,Solidago,sempervirens
2017,9,20,S1,2,SOSE,1,allometry,24.864906970302464,NA,NA,NA,NA,Solidago,sempervirens
2017,9,20,S1,3,IVFR,1,allometry,1099.36840445529,NA,NA,NA,NA,Iva,frutescens
2017,9,20,S1,3,SOSE,1,allometry,16.3996731413337,NA,NA,NA,NA,Solidago,sempervirens
2017,9,20,S1,3,SPPA,0.01,harvest,774.463,NA,NA,NA,NA,Spartina,patens
2017,9,20,S1,3,SYLA,1,allometry,0.43333516382413423,NA,NA,NA,NA,Symphyotrichum,lanceolatum
2017,9,20,S1,4,DISP,0.01,harvest,674.5669999999999,NA,NA,NA,NA,Distichlis,spicata
2017,9,20,S1,4,IVFR,1,allometry,1.3940227051852716,NA,NA,NA,NA,Iva,frutescens
2017,9,20,S1,4,IVFR,1,allometry,565.3098211970055,NA,NA,NA,NA,Iva,frutescens
2017,9,20,S1,4,SOSE,1,allometry,19.022685280748913,NA,NA,NA,NA,Solidago,sempervirens
2017,9,20,S1,4,SPPA,0.01,harvest,727.025,NA,NA,NA,NA,Spartina,patens
2017,9,20,S1,5,IVFR,1,allometry,6179.013397938161,NA,NA,NA,NA,Iva,frutescens
2017,9,20,S1,5,JUCO,1,allometry,37.69463304528993,NA,NA,NA,NA,Juniper,communis
2017,9,20,S1,5,PHAU,1,allometry,49.39592303973376,NA,NA,NA,NA,Phragmites,australis
2017,9,20,S1,6,PHAU,1,allometry,353.41507869476914,NA,NA,NA,NA,Phragmites,australis
2017,9,20,S2,1,DISP,0.01,harvest,134.802,NA,NA,NA,NA,Distichlis,spicata
2017,9,20,S2,1,IVFR,1,allometry,640.1934845870237,NA,NA,NA,NA,Iva,frutescens
2017,9,20,S2,1,KOVI,1,allometry,1.0662498722379323,NA,NA,NA,NA,Kosteletzkya,virginica
2017,9,20,S2,1,SOSE,1,allometry,4.429970422253101,NA,NA,NA,NA,Solidago,sempervirens
2017,9,20,S2,1,SPPA,0.01,harvest,10.75,NA,NA,NA,NA,Spartina,patens
2017,9,20,S2,2,IVFR,1,allometry,3026.171855739305,NA,NA,NA,NA,Iva,frutescens
2017,9,20,S2,3,DISP,0.01,harvest,197.711,NA,NA,NA,NA,Distichlis,spicata
2017,9,20,S2,3,IVFR,1,allometry,2303.321151851263,NA,NA,NA,NA,Iva,frutescens
2017,9,20,S2,3,SCAM,1,allometry,16.4572084027366,NA,NA,NA,NA,Schoenoplectus,americanus
2017,9,20,S2,3,SPPA,0.01,harvest,16.79,NA,NA,NA,NA,Spartina,patens
2017,9,20,S2,4,DISP,0.01,harvest,168.058,NA,NA,NA,NA,Distichlis,spicata
2017,9,20,S2,4,IVFR,1,allometry,254.51606576517875,NA,NA,NA,NA,Iva,frutescens
2017,9,20,S2,4,SCAM,1,allometry,43.134698787331416,NA,NA,NA,NA,Schoenoplectus,americanus
2017,9,20,S2,4,SOSE,1,allometry,18.81363931245752,NA,NA,NA,NA,Solidago,sempervirens
2017,9,20,S2,4,SPPA,0.01,harvest,5.537,NA,NA,NA,NA,Spartina,patens
2017,9,20,S2,5,DISP,0.01,harvest,33.009,NA,NA,NA,NA,Distichlis,spicata
2017,9,20,S2,5,IVFR,1,allometry,1217.6587076204237,NA,NA,NA,NA,Iva,frutescens
2017,9,20,S2,5,SCAM,1,allometry,60.52630948395404,NA,NA,NA,NA,Schoenoplectus,americanus
2017,9,20,S2,5,SPPA,0.01,harvest,344.512,NA,NA,NA,NA,Spartina,patens
2017,9,20,S2,6,PLOD,1,allometry,3.238662258519369,NA,NA,NA,NA,Pluchea,odorata
2017,9,20,S2,6,SCAM,1,allometry,1.9925566009489728,NA,NA,NA,NA,Schoenoplectus,americanus
2017,9,20,S2,6,SPCY,1,allometry,61.4760874800254,NA,NA,NA,NA,Spartina,cynosuroides
2017,9,20,S2,6,TYAN,1,allometry,25.60491755917776,NA,NA,NA,NA,Typha,angustifolia
2017,9,20,S3,1,IVFR,1,allometry,718.418935458362,NA,NA,NA,NA,Iva,frutescens
2017,9,20,S3,1,SCRO,1,allometry,11.817249414400862,NA,NA,NA,NA,Schoenoplectus,robustus
2017,9,20,S3,1,SPAL,1,allometry,243.59375823416215,NA,NA,NA,NA,Spartina,alterniflora
2017,9,20,S3,1,SPCY,1,allometry,43.908028657240266,NA,NA,NA,NA,Spartina,cynosuroides
2017,9,20,S3,2,IVFR,1,allometry,434.5175681799821,NA,NA,NA,NA,Iva,frutescens
2017,9,20,S3,2,PLOD,1,allometry,0.309109702753084,NA,NA,NA,NA,Pluchea,odorata
2017,9,20,S3,2,SCAM,1,allometry,11.716653568192266,NA,NA,NA,NA,Schoenoplectus,americanus
2017,9,20,S3,3,ATPA,1,allometry,0.3758880232995859,NA,NA,NA,NA,Atriplex,patula
2017,9,20,S3,3,IVFR,1,allometry,456.9365119215429,NA,NA,NA,NA,Iva,frutescens
2017,9,20,S3,3,SOSE,1,allometry,29.27950339250745,NA,NA,NA,NA,Solidago,sempervirens
2017,9,20,S3,4,IVFR,1,allometry,1395.541384292922,NA,NA,NA,NA,Iva,frutescens
2017,9,20,S3,4,SCAM,1,allometry,33.654336097177094,NA,NA,NA,NA,Schoenoplectus,americanus
2017,9,20,S3,4,SCRO,1,allometry,23.673201465479707,NA,NA,NA,NA,Schoenoplectus,robustus
2017,9,20,S3,5,SCAM,1,allometry,11.99852433960872,NA,NA,NA,NA,Schoenoplectus,americanus
2017,9,20,S3,5,SCRO,1,allometry,110.23074387793156,NA,NA,NA,NA,Schoenoplectus,robustus
2017,9,20,S3,5,SPAL,1,allometry,23.852549711491193,NA,NA,NA,NA,Spartina,alterniflora
2017,9,21,R1,1,SPAL,1,allometry,130.0623203253828,NA,NA,NA,NA,Spartina,alterniflora
2017,9,21,R1,1,SYTE,1,allometry,10.69551287426494,NA,NA,NA,NA,Symphyotrichum,tenuifolium
2017,9,21,R1,2,SCRO,1,allometry,68.49688951594148,NA,NA,NA,NA,Schoenoplectus,robustus
2017,9,21,R1,2,SPAL,1,allometry,84.32190912446586,NA,NA,NA,NA,Spartina,alterniflora
2017,9,21,R1,2,SPPA,0.01,harvest,57.748999999999995,NA,NA,NA,NA,Spartina,patens
2017,9,21,R1,2,SYTE,1,allometry,7.480086175006466,NA,NA,NA,NA,Symphyotrichum,tenuifolium
2017,9,21,R1,2,TYAN,1,allometry,18.16767487179,NA,NA,NA,NA,Typha,angustifolia
2017,9,21,R1,3,SCAM,1,allometry,10.140446074886356,NA,NA,NA,NA,Schoenoplectus,americanus
2017,9,21,R1,3,SCRO,1,allometry,102.67402192803613,NA,NA,NA,NA,Schoenoplectus,robustus
2017,9,21,R1,3,SPAL,1,allometry,59.85775545021437,NA,NA,NA,NA,Spartina,alterniflora
2017,9,21,R1,3,TYAN,1,allometry,17.67709558531,NA,NA,NA,NA,Typha,angustifolia
2017,9,21,R1,4,IVFR,1,allometry,699.8169182563502,NA,NA,NA,NA,Iva,frutescens
2017,9,21,R1,4,SCAM,1,allometry,12.391508763122014,NA,NA,NA,NA,Schoenoplectus,americanus
2017,9,21,R1,4,SCRO,1,allometry,21.0840503083829,NA,NA,NA,NA,Schoenoplectus,robustus
2017,9,21,R1,4,SPAL,1,allometry,13.947104101508597,NA,NA,NA,NA,Spartina,alterniflora
2017,9,21,R1,4,SPPA,0.01,harvest,13.098999999999998,NA,NA,NA,NA,Spartina,patens
2017,9,21,R1,4,TYAN,1,allometry,46.89888901159,NA,NA,NA,NA,Typha,angustifolia
2017,9,21,R1,5,HIMO,1,allometry,73.71281779420677,NA,NA,NA,NA,Hibiscus,moscheutos
2017,9,21,R1,5,PEVI,1,allometry,5.863854903916802,NA,NA,NA,NA,Peltandra,virginica
2017,9,21,R1,5,SCRO,1,allometry,8.475452193293313,NA,NA,NA,NA,Schoenoplectus,robustus
2017,9,21,R1,5,TYAN,1,allometry,4.49599689626,NA,NA,NA,NA,Typha,angustifolia
2017,9,21,R2,1,PHAU,1,allometry,496.2935397806466,NA,NA,NA,NA,Phragmites,australis
2017,9,21,R2,1,SCRO,1,allometry,13.56306675418858,NA,NA,NA,NA,Schoenoplectus,robustus
2017,9,21,R2,1,SYTE,1,allometry,2.1138104044651413,NA,NA,NA,NA,Symphyotrichum,tenuifolium
2017,9,21,R2,2,PHAU,1,allometry,600.2493470224492,NA,NA,NA,NA,Phragmites,australis
2017,9,21,R2,3,PHAU,1,allometry,827.3415562064962,NA,NA,NA,NA,Phragmites,australis
2017,9,21,R2,3,SPAL,1,allometry,23.55836167798828,NA,NA,NA,NA,Spartina,alterniflora
2017,9,21,R2,4,PHAU,1,allometry,1478.532443405905,NA,NA,NA,NA,Phragmites,australis
2017,9,21,R2,4,SPAL,1,allometry,5.279943253724932,NA,NA,NA,NA,Spartina,alterniflora
2017,9,21,R2,5,HIMO,1,allometry,23.37487073808767,NA,NA,NA,NA,Hibiscus,moscheutos
2017,9,21,R2,5,PHAU,1,allometry,1137.04135126765,NA,NA,NA,NA,Phragmites,australis
2017,9,21,R3,1,PHAU,1,allometry,86.5183751253425,NA,NA,NA,NA,Phragmites,australis
2017,9,21,R3,1,SCRO,1,allometry,71.51952672732821,NA,NA,NA,NA,Schoenoplectus,robustus
2017,9,21,R3,1,SPAL,1,allometry,136.70360221537547,NA,NA,NA,NA,Spartina,alterniflora
2017,9,21,R3,2,PHAU,1,allometry,219.62581719977504,NA,NA,NA,NA,Phragmites,australis
2017,9,21,R3,2,SCRO,1,allometry,14.811175618826592,NA,NA,NA,NA,Schoenoplectus,robustus
2017,9,21,R3,2,SPAL,1,allometry,2.6724482171601904,NA,NA,NA,NA,Spartina,alterniflora
2017,9,21,R3,2,SYTE,1,allometry,6.218052216212471,NA,NA,NA,NA,Symphyotrichum,tenuifolium
2017,9,21,R3,3,KOVI,1,allometry,57.98068064915347,NA,NA,NA,NA,Kosteletzkya,virginica
2017,9,21,R3,3,PHAU,1,allometry,910.9798187139309,NA,NA,NA,NA,Phragmites,australis
2017,9,21,R3,3,PLOD,1,allometry,1.7802041921287273,NA,NA,NA,NA,Pluchea,odorata
2017,9,21,R3,3,SYTE,1,allometry,65.6119420249399,NA,NA,NA,NA,Symphyotrichum,tenuifolium
2017,9,21,R3,4,AMCA,1,allometry,2.8602748404046734,NA,NA,NA,NA,Amaranthus,cannabinus
2017,9,21,R3,4,HIMO,1,allometry,4.139639389260136,NA,NA,NA,NA,Hibiscus,moscheutos
2017,9,21,R3,4,KOVI,1,allometry,16.606358835272125,NA,NA,NA,NA,Kosteletzkya,virginica
2017,9,21,R3,4,PHAU,1,allometry,945.1222628434684,NA,NA,NA,NA,Phragmites,australis
2017,9,21,R3,4,PLOD,1,allometry,0.2792405729675413,NA,NA,NA,NA,Pluchea,odorata
2017,9,21,R3,5,AMCA,1,allometry,1.185785945636466,NA,NA,NA,NA,Amaranthus,cannabinus
2017,9,21,R3,5,HIMO,1,allometry,13.889065608135049,NA,NA,NA,NA,Hibiscus,moscheutos
2017,9,21,R3,5,KOVI,1,allometry,56.81333860543908,NA,NA,NA,NA,Kosteletzkya,virginica
2017,9,21,R3,5,PHAU,1,allometry,609.6094768767307,NA,NA,NA,NA,Phragmites,australis
2017,9,21,R3,5,SOSE,1,allometry,24.91139204474588,NA,NA,NA,NA,Solidago,sempervirens
2017,9,21,R3,5,SPPA,0.01,harvest,34.507,NA,NA,NA,NA,Spartina,patens
2017,9,21,R3,5,SYTE,1,allometry,0.6294428789275751,NA,NA,NA,NA,Symphyotrichum,tenuifolium
2018,10,1,G1,1,SPAL,1,allometry,9.087253787017946,NA,NA,NA,NA,Spartina,alterniflora
2018,10,1,G1,12,AMCA,1,allometry,1.1961609955336183,NA,NA,NA,NA,Amaranthus,cannabinus
2018,10,1,G1,12,KOVI,1,allometry,1.3068003257267649,NA,NA,NA,NA,Kosteletzkya,virginica
2018,10,1,G1,12,SCAM,1,allometry,106.03190471664136,NA,NA,NA,NA,Schoenoplectus,americanus
2018,10,1,G1,12,SOSE,1,allometry,7.282107772116468,NA,NA,NA,NA,Solidago,sempervirens
2018,10,1,G1,13,AMCA,1,allometry,8.371089137578727,NA,NA,NA,NA,Amaranthus,cannabinus
2018,10,1,G1,13,IVFR,1,allometry,593.1737965619303,NA,NA,NA,NA,Iva,frutescens
2018,10,1,G1,13,SCAM,1,allometry,68.82641151083367,NA,NA,NA,NA,Schoenoplectus,americanus
2018,10,1,G1,14,SCAM,1,allometry,107.47619062227888,NA,NA,NA,NA,Schoenoplectus,americanus
2018,10,1,G1,14,SPPA,0.01,harvest,139.64,NA,NA,NA,NA,Spartina,patens
2018,10,1,G1,15,ATPA,1,allometry,0.4908460021174474,NA,NA,NA,NA,Atriplex,patula
2018,10,1,G1,15,IVFR,1,allometry,18.14808110068888,NA,NA,NA,NA,Iva,frutescens
2018,10,1,G1,15,SCAM,1,allometry,160.9203219593414,NA,NA,NA,NA,Schoenoplectus,americanus
2018,10,1,G1,16,ATPA,1,allometry,0.17881807151626758,NA,NA,NA,NA,Atriplex,patula
2018,10,1,G1,16,DISP,0.01,harvest,22.83,NA,NA,NA,NA,Distichlis,spicata
2018,10,1,G1,16,SCAM,1,allometry,233.15729531909653,NA,NA,NA,NA,Schoenoplectus,americanus
2018,10,1,G1,16,SPPA,0.01,harvest,700.72,NA,NA,NA,NA,Spartina,patens
2018,10,1,G1,17,SCAM,1,allometry,232.6402785711366,NA,NA,NA,NA,Schoenoplectus,americanus
2018,10,1,G1,18,SCAM,1,allometry,145.50447618841105,NA,NA,NA,NA,Schoenoplectus,americanus
2018,10,1,G1,19,DISP,0.01,harvest,22.95,NA,NA,NA,NA,Distichlis,spicata
2018,10,1,G1,19,SCAM,1,allometry,180.85529984914132,NA,NA,NA,NA,Schoenoplectus,americanus
2018,10,1,G1,19,SPPA,0.01,harvest,240.61,NA,NA,NA,NA,Spartina,patens
2018,10,1,G1,20,PLOD,1,allometry,1.1588086985868582,NA,NA,NA,NA,Pluchea,odorata
2018,10,1,G1,20,SCRO,1,allometry,0.7313726977594781,NA,NA,NA,NA,Schoenoplectus,robustus
2018,10,1,G1,20,TYAN,1,allometry,228.43758522422505,NA,NA,NA,NA,Typha,angustifolia
2018,10,1,G2,6,AMCA,1,allometry,1.0722091004312242,NA,NA,NA,NA,Amaranthus,cannabinus
2018,10,1,G2,6,IVFR,1,allometry,222.36230686193417,NA,NA,NA,NA,Iva,frutescens
2018,10,1,G2,6,KOVI,1,allometry,104.56803197016366,NA,NA,NA,NA,Kosteletzkya,virginica
2018,10,1,G2,6,PHAU,1,allometry,965.4044979757772,NA,NA,NA,NA,Phragmites,australis
2018,10,1,G2,6,POHY,1,allometry,21.552304793666615,NA,NA,NA,NA,Polygonum,hydropiperoides
2018,10,1,G2,6,SCAM,1,allometry,4.693806116523119,NA,NA,NA,NA,Schoenoplectus,americanus
2018,10,1,G2,6,SCRO,1,allometry,85.4667184966689,NA,NA,NA,NA,Schoenoplectus,robustus
2018,10,1,G2,7,DISP,0.01,harvest,141.26,NA,NA,NA,NA,Distichlis,spicata
2018,10,1,G2,7,IVFR,1,allometry,93.3913733602672,NA,NA,NA,NA,Iva,frutescens
2018,10,1,G2,7,SCAM,1,allometry,310.44952220907294,NA,NA,NA,NA,Schoenoplectus,americanus
2018,10,1,G2,7,SOSE,1,allometry,32.257069302546135,NA,NA,NA,NA,Solidago,sempervirens
2018,10,1,G2,7,SPPA,0.01,harvest,812.86,NA,NA,NA,NA,Spartina,patens
2018,10,1,G2,8,IVFR,1,allometry,156.93908550458414,NA,NA,NA,NA,Iva,frutescens
2018,10,1,G2,8,SCAM,1,allometry,190.9329199282577,NA,NA,NA,NA,Schoenoplectus,americanus
2018,10,1,G2,8,SOSE,1,allometry,197.33450002138412,NA,NA,NA,NA,Solidago,sempervirens
2018,10,1,G2,8,SPPA,0.01,harvest,742.5600000000001,NA,NA,NA,NA,Spartina,patens
2018,10,1,G2,9,DISP,0.01,harvest,34.82,NA,NA,NA,NA,Distichlis,spicata
2018,10,1,G2,9,SCAM,1,allometry,35.13300292303558,NA,NA,NA,NA,Schoenoplectus,americanus
2018,10,1,G2,9,SOSE,1,allometry,13.114934058994177,NA,NA,NA,NA,Solidago,sempervirens
2018,10,1,G2,9,SPPA,0.01,harvest,960.71,NA,NA,NA,NA,Spartina,patens
2018,10,1,G2,10,PHAU,1,allometry,2371.067432905572,NA,NA,NA,NA,Phragmites,australis
2018,10,1,G2,11,PHAU,1,allometry,540.1148424831955,NA,NA,NA,NA,Phragmites,australis
2018,10,1,G3,1,PHAU,1,allometry,803.7129167652378,NA,NA,NA,NA,Phragmites,australis
2018,10,1,G3,2,PHAU,1,allometry,1506.735760226211,NA,NA,NA,NA,Phragmites,australis
2018,10,1,G3,3,IVFR,1,allometry,5.212127730242569,NA,NA,NA,NA,Iva,frutescens
2018,10,1,G3,3,IVFR,1,allometry,141.48286228151136,NA,NA,NA,NA,Iva,frutescens
2018,10,1,G3,3,KOVI,1,allometry,3.4570582173883375,NA,NA,NA,NA,Kosteletzkya,virginica
2018,10,1,G3,3,PHAU,1,allometry,63.41937463036202,NA,NA,NA,NA,Phragmites,australis
2018,10,1,G3,3,POHY,1,allometry,43.74386819084302,NA,NA,NA,NA,Polygonum,hydropiperoides
2018,10,1,G3,3,SOSE,1,allometry,36.233890051285,NA,NA,NA,NA,Solidago,sempervirens
2018,10,1,G3,4,IVFR,1,allometry,13.166635811363063,NA,NA,NA,NA,Iva,frutescens
2018,10,1,G3,4,KOVI,1,allometry,2.5712211967539633,NA,NA,NA,NA,Kosteletzkya,virginica
2018,10,1,G3,4,PADI,1,allometry,115.56592119540277,NA,NA,NA,NA,Panicum,dichotomoflorum
2018,10,1,G3,4,POHY,1,allometry,93.31484058659233,NA,NA,NA,NA,Polygonum,hydropiperoides
2018,10,1,G3,4,SOSE,1,allometry,103.43975246629633,NA,NA,NA,NA,Solidago,sempervirens
