year,month,day,transect,plot,species_code,family,genus,species,plant_count,area,duplicate_flag,high_abundance_method,plant_count_notes
2018,10,1,G2,9,SCAM,NA,Schoenoplectus,americanus,63,1,NA,NA,NA
2018,10,1,G2,9,SOSE,NA,Solidago,sempervirens,5,1,NA,NA,NA
2018,10,1,G2,10,PHAU,NA,Phragmites,australis,90,1,NA,NA,NA
2018,10,1,G2,11,PHAU,NA,Phragmites,australis,37,1,NA,NA,NA
2018,10,1,G3,1,PHAU,NA,Phragmites,australis,66,1,NA,NA,NA
2018,10,1,G3,2,PHAU,NA,Phragmites,australis,78,1,NA,NA,NA
2018,10,1,G3,3,PHAU,NA,Phragmites,australis,10,1,NA,NA,NA
2018,10,1,G3,3,IVFR,NA,Iva,frutescens,1,1,duplicate observation with different plant count,NA,NA
2018,10,1,G3,3,KOVI,NA,Kosteletzkya ,virginica,3,1,NA,NA,NA
2018,10,1,G3,3,POHY,NA,Polygonum,hydropiperoides,2,1,NA,NA,NA
2018,10,1,G3,3,SOSE,NA,Solidago,sempervirens,4,1,NA,NA,NA
2018,10,1,G3,3,IVFR,NA,Iva,frutescens,6,1,duplicate observation with different plant count,NA,NA
2018,10,1,G3,4,IVFR,NA,Iva,frutescens,5,1,NA,NA,NA
2018,10,1,G3,4,KOVI,NA,Kosteletzkya ,virginica,2,1,NA,NA,NA
2018,10,1,G3,4,PADI,NA,Panicum,dichotomoflorum,22,1,NA,NA,NA
2018,10,1,G3,4,POHY,NA,Polygonum,hydropiperoides,5,1,NA,NA,NA
2018,10,1,G3,4,SOSE,NA,Solidago,sempervirens,13,1,NA,NA,NA
2018,10,1,G3,4,SYTE,NA,Symphyotrichum,tenuifolium,3,1,NA,NA,NA
2018,10,1,G3,5,KOVI,NA,Kosteletzkya ,virginica,5,1,NA,NA,NA
2018,10,1,G3,5,PADI,NA,Panicum,dichotomoflorum,3,1,NA,NA,NA
2018,10,1,G3,5,POHY,NA,Polygonum,hydropiperoides,8,1,NA,NA,NA
2018,10,1,G3,5,SOSE,NA,Solidago,sempervirens,3,1,NA,NA,NA
2018,10,1,G3,5,SPCY,NA,Spartina,cynosuroides,12,1,NA,NA,NA
2018,10,1,G3,6,KOVI,NA,Kosteletzkya ,virginica,1,1,NA,NA,NA
2018,10,1,G3,6,POHY,NA,Polygonum,hydropiperoides,1,1,NA,NA,NA
2018,10,1,G3,6,SPCY,NA,Spartina,cynosuroides,47,1,NA,NA,NA
2018,10,2,G1,1,AMCA,NA,Amaranthus,cannabinus,1,1,NA,NA,NA
2018,10,2,G1,1,ATPA,NA,Atriplex,patula,1,1,NA,NA,NA
2018,10,2,G1,1,POHY,NA,Polygonum,hydropiperoides,1,1,NA,NA,NA
2018,10,2,G1,1,SCRO,NA,Schoenoplectus,robustus,9,1,NA,NA,NA
2018,10,2,G1,1,SPCY,NA,Spartina,cynosuroides,54,1,NA,NA,NA
2018,10,2,G1,1,SYTE,NA,Symphyotrichum,tenuifolium,4,1,NA,NA,NA
2018,10,2,G1,2,KOVI,NA,Kosteletzkya ,virginica,2,1,NA,NA,NA
2018,10,2,G1,2,POHY,NA,Polygonum,hydropiperoides,1,1,NA,NA,NA
2018,10,2,G1,2,SOSE,NA,Solidago,sempervirens,5,1,NA,NA,NA
2018,10,2,G1,2,IVFR,NA,Iva,frutescens,5,1,NA,NA,NA
2018,10,2,G1,3,KOVI,NA,Kosteletzkya ,virginica,1,1,NA,NA,NA
2018,10,2,G1,3,SOSE,NA,Solidago,sempervirens,23,1,NA,NA,NA
2018,10,2,G1,7,AMCA,NA,Amaranthus,cannabinus,1,1,NA,NA,NA
2018,10,2,G1,7,ATPA,NA,Atriplex,patula,2,1,NA,NA,NA
2018,10,2,G1,7,IVFR,NA,Iva,frutescens,1,1,duplicate observation with different plant count,NA,NA
2018,10,2,G1,7,POHY,NA,Polygonum,hydropiperoides,5,1,NA,NA,NA
2018,10,2,G1,7,SCAM,NA,Schoenoplectus,americanus,58,1,duplicate observation with different plant count,NA,NA
2018,10,2,G1,7,SCAM,NA,Schoenoplectus,americanus,108,1,duplicate observation with different plant count,NA,NA
2018,10,2,G1,7,IVFR,NA,Iva,frutescens,6,1,duplicate observation with different plant count,NA,NA
2018,10,2,G1,8,KOVI,NA,Kosteletzkya ,virginica,1,1,NA,NA,NA
2018,10,2,G1,8,PADI,NA,Panicum,dichotomoflorum,18,1,NA,NA,NA
2018,10,2,G1,8,SCAM,NA,Schoenoplectus,americanus,96,1,NA,NA,NA
2018,10,2,G1,8,IVFR,NA,Iva,frutescens,2,1,NA,NA,NA
2018,10,2,G1,9,KOVI,NA,Kosteletzkya ,virginica,1,1,NA,NA,NA
2018,10,2,G1,9,SCAM,NA,Schoenoplectus,americanus,59,1,NA,NA,NA
2018,10,2,G1,9,SOSE,NA,Solidago,sempervirens,4,1,NA,NA,NA
2018,10,2,G1,10,AMCA,NA,Amaranthus,cannabinus,3,1,NA,NA,NA
2018,10,2,G1,10,KOVI,NA,Kosteletzkya ,virginica,11,1,NA,NA,NA
2018,10,2,G1,10,POHY,NA,Polygonum,hydropiperoides,5,1,NA,NA,NA
2018,10,2,G1,10,SCRO,NA,Schoenoplectus,robustus,6,1,NA,NA,NA
2018,10,2,G1,10,SPCY,NA,Spartina,cynosuroides,8,1,NA,NA,NA
2018,10,2,G1,11,AMCA,NA,Amaranthus,cannabinus,5,1,NA,NA,NA
2018,10,2,G1,11,KOVI,NA,Kosteletzkya ,virginica,1,1,NA,NA,NA
2018,10,2,G1,11,SCAM,NA,Schoenoplectus,americanus,165,1,NA,NA,NA
2018,10,2,G2,1,PHAU,NA,Phragmites,australis,17,1,NA,NA,NA
2018,10,2,G2,1,KOVI,NA,Kosteletzkya ,virginica,4,1,NA,NA,NA
2018,10,2,G2,2,PHAU,NA,Phragmites,australis,102,1,NA,NA,NA
2018,10,2,G2,3,PHAU,NA,Phragmites,australis,74,1,NA,NA,NA
2018,10,2,G2,4,PHAU,NA,Phragmites,australis,48,1,NA,NA,NA
2018,10,2,G2,5,PHAU,NA,Phragmites,australis,77,1,NA,NA,NA
2018,10,3,S1,3,SOSE,NA,Solidago,sempervirens,7,1,NA,NA,NA
2018,10,3,S1,3,SYTE,NA,Symphyotrichum,tenuifolium,6,1,NA,NA,NA
2018,10,3,S1,3,IVFR,NA,Iva,frutescens,3,1,NA,NA,NA
2018,10,3,S1,4,IVFR,NA,Iva,frutescens,1,1,duplicate observation with different plant count,NA,NA
2018,10,3,S1,4,SOSE,NA,Solidago,sempervirens,11,1,NA,NA,NA
2018,10,3,S1,4,SYTE,NA,Symphyotrichum,tenuifolium,5,1,NA,NA,NA
2018,10,3,S1,4,IVFR,NA,Iva,frutescens,2,1,duplicate observation with different plant count,NA,NA
2018,10,3,S1,5,PHAU,NA,Phragmites,australis,8,1,NA,NA,NA
2018,10,3,S1,6,PHAU,NA,Phragmites,australis,9,1,NA,NA,NA
2018,10,3,S2,1,KOVI,NA,Kosteletzkya ,virginica,1,1,NA,NA,NA
2018,10,3,S2,1,IVFR,NA,Iva,frutescens,2,1,NA,NA,NA
2018,10,3,S2,2,SOSE,NA,Solidago,sempervirens,6,1,NA,NA,NA
2018,10,3,S2,2,IVFR,NA,Iva,frutescens,3,1,NA,NA,NA
2018,10,3,S2,3,KOVI,NA,Kosteletzkya ,virginica,2,1,NA,NA,NA
2018,10,3,S2,3,SCAM,NA,Schoenoplectus,americanus,34,1,NA,NA,NA
2018,10,3,S2,3,IVFR,NA,Iva,frutescens,2,1,NA,NA,NA
2018,10,3,S2,4,SCAM,NA,Schoenoplectus,americanus,111,1,NA,NA,NA
2018,10,3,S2,4,SOSE,NA,Solidago,sempervirens,9,1,NA,NA,NA
2018,10,3,S2,5,SCAM,NA,Schoenoplectus,americanus,112,1,NA,NA,NA
2018,10,3,S2,5,IVFR,NA,Iva,frutescens,2,1,NA,NA,NA
2018,10,3,S2,6,SCAM,NA,Schoenoplectus,americanus,13,1,NA,NA,NA
2018,10,3,S2,6,SPAL,NA,Spartina,alterniflora,8,1,NA,NA,NA
2018,10,3,S2,6,TYAN,NA,Typha,angustifolia,8,1,NA,NA,NA
2018,10,3,S3,1,SCRO,NA,Schoenoplectus,robustus,8,1,NA,NA,NA
2018,10,3,S3,1,SPAL,NA,Spartina,alterniflora,50,1,NA,NA,NA
2018,10,3,S3,1,SPCY,NA,Spartina,cynosuroides,5,1,NA,NA,NA
2018,10,3,S3,1,IVFR,NA,Iva,frutescens,1,1,NA,NA,NA
2018,10,3,S3,2,PLOD,NA,Pluchea,odorata,8,1,NA,NA,NA
2018,10,3,S3,2,SCAM,NA,Schoenoplectus,americanus,25,1,NA,NA,NA
2018,10,3,S3,2,IVFR,NA,Iva,frutescens,2,1,NA,NA,NA
2018,10,3,S3,3,SOSE,NA,Solidago,sempervirens,19,1,NA,NA,NA
2018,10,3,S3,3,SYTE,NA,Symphyotrichum,tenuifolium,16,1,NA,NA,NA
2018,10,3,S3,3,IVFR,NA,Iva,frutescens,3,1,NA,NA,NA
2018,10,3,S3,4,PLOD,NA,Pluchea,odorata,1,1,NA,NA,NA
2018,10,3,S3,4,SCAM,NA,Schoenoplectus,americanus,11,1,NA,NA,NA
2018,10,3,S3,4,SCRO,NA,Schoenoplectus,robustus,28,1,NA,NA,NA
2018,10,3,S3,4,IVFR,NA,Iva,frutescens,2,1,NA,NA,NA
2018,10,3,S3,5,SCAM,NA,Schoenoplectus,americanus,11,1,NA,NA,NA
2018,10,3,S3,5,SCRO,NA,Schoenoplectus,robustus,13,1,NA,NA,NA
2018,10,3,S3,5,SPAL,NA,Spartina,alterniflora,7,1,NA,NA,NA
2018,10,3,S3,5,SYTE,NA,Symphyotrichum,tenuifolium,3,1,NA,NA,NA
2018,10,4,R1,1,SCRO,NA,Schoenoplectus,robustus,22,1,NA,NA,NA
2018,10,4,R1,1,SPAL,NA,Spartina,alterniflora,108,1,NA,NA,NA
2018,10,4,R1,1,SYTE,NA,Symphyotrichum,tenuifolium,3,1,NA,NA,NA
2018,10,4,R1,2,AMCA,NA,Amaranthus,cannabinus,1,1,NA,NA,NA
2018,10,4,R1,2,SCRO,NA,Schoenoplectus,robustus,18,1,NA,NA,NA
2018,10,4,R1,2,SPAL,NA,Spartina,alterniflora,38,1,NA,NA,NA
2018,10,4,R1,2,SYTE,NA,Symphyotrichum,tenuifolium,2,1,NA,NA,NA
2018,10,4,R1,2,TYAN,NA,Typha,angustifolia,2,1,NA,NA,NA
2018,10,4,R1,3,SCAM,NA,Schoenoplectus,americanus,3,1,NA,NA,NA
2018,10,4,R1,3,SCRO,NA,Schoenoplectus,robustus,38,1,NA,NA,NA
2018,10,4,R1,3,SPAL,NA,Spartina,alterniflora,12,1,NA,NA,NA
2018,10,4,R1,3,TYAN,NA,Typha,angustifolia,4,1,NA,NA,NA
2018,10,4,R1,4,KOVI,NA,Kosteletzkya ,virginica,2,1,NA,NA,NA
2018,10,4,R1,4,SCAM,NA,Schoenoplectus,americanus,9,1,NA,NA,NA
2018,10,4,R1,4,SCRO,NA,Schoenoplectus,robustus,6,1,NA,NA,NA
2018,10,4,R1,4,SPAL,NA,Spartina,alterniflora,4,1,NA,NA,NA
2018,10,4,R1,4,TYAN,NA,Typha,angustifolia,9,1,NA,NA,NA
2018,10,4,R1,4,IVFR,NA,Iva,frutescens,1,1,NA,NA,NA
2018,10,4,R1,5,HIMO,NA,Hibiscus,moscheutos,9,1,NA,NA,NA
2018,10,4,R1,5,SCAM,NA,Schoenoplectus,americanus,2,1,NA,NA,NA
2018,10,4,R1,5,TYAN,NA,Typha,angustifolia,1,1,NA,NA,NA
2018,10,4,R2,1,PHAU,NA,Phragmites,australis,74,1,NA,NA,NA
2018,10,4,R2,1,SPAL,NA,Spartina,alterniflora,8,1,NA,NA,NA
2018,10,4,R2,2,PHAU,NA,Phragmites,australis,52,1,NA,NA,NA
2018,10,4,R2,3,PHAU,NA,Phragmites,australis,58,1,NA,NA,NA
2018,10,4,R2,3,SPAL,NA,Spartina,alterniflora,14,1,NA,NA,NA
2018,10,4,R2,4,PHAU,NA,Phragmites,australis,102,1,NA,NA,NA
2018,10,4,R2,5,PHAU,NA,Phragmites,australis,57,1,NA,NA,NA
2018,10,4,R2,5,HIMO,NA,Hibiscus,moscheutos,3,1,NA,NA,NA
2018,10,4,R3,1,PHAU,NA,Phragmites,australis,17,1,NA,NA,NA
2018,10,4,R3,1,SCRO,NA,Schoenoplectus,robustus,12,1,NA,NA,NA
2018,10,4,R3,1,SPAL,NA,Spartina,alterniflora,29,1,NA,NA,NA
2018,10,4,R3,2,PHAU,NA,Phragmites,australis,15,1,NA,NA,NA
2018,10,4,R3,2,HIMO,NA,Hibiscus,moscheutos,17,1,NA,NA,NA
2018,10,4,R3,2,SCRO,NA,Schoenoplectus,robustus,2,1,NA,NA,NA
2018,10,4,R3,2,SYTE,NA,Symphyotrichum,tenuifolium,1,1,NA,NA,NA
2018,10,4,R3,3,PHAU,NA,Phragmites,australis,30,1,NA,NA,NA
2018,10,4,R3,3,HIMO,NA,Hibiscus,moscheutos,8,1,NA,NA,NA
2018,10,4,R3,3,SCRO,NA,Schoenoplectus,robustus,6,1,NA,NA,NA
2018,10,4,R3,3,SYTE,NA,Symphyotrichum,tenuifolium,6,1,NA,NA,NA
2018,10,4,R3,4,PHAU,NA,Phragmites,australis,35,1,NA,NA,NA
2018,10,4,R3,4,HIMO,NA,Hibiscus,moscheutos,6,1,NA,NA,NA
2018,10,4,R3,4,SCRO,NA,Schoenoplectus,robustus,4,1,NA,NA,NA
2018,10,4,R3,5,PHAU,NA,Phragmites,australis,34,1,NA,NA,NA
2018,10,4,R3,5,HIMO,NA,Hibiscus,moscheutos,6,1,NA,NA,NA
2018,10,4,R3,5,SCAM,NA,Schoenoplectus,americanus,3,1,NA,NA,NA
2018,10,4,R3,5,SCRO,NA,Schoenoplectus,robustus,3,1,NA,NA,NA
2018,10,4,R3,5,SOSE,NA,Solidago,sempervirens,3,1,NA,NA,NA
2019,10,1,R1,1,SCRO,NA,Schoenoplectus,robustus,40,1,NA,NA,NA
2019,10,1,R1,1,SPAL,NA,Spartina,alterniflora,93,1,NA,NA,NA
2019,10,1,R1,1,PLOD,NA,Pluchea,odorata,2,1,NA,NA,NA
2019,10,1,S2,1,AMCA,NA,Amaranthus,cannabinus,2,1,NA,NA,NA
2019,10,1,S2,1,KOVI,NA,Kosteletzkya,virginica,1,1,NA,NA,NA
2019,10,1,S2,1,POHY,NA,Polygonum,hydropiperoides,2,1,NA,NA,NA
2019,10,1,S2,1,IVFR,NA,Iva,frutescens,2,1,NA,NA,NA
2019,10,1,S3,1,AMCA,NA,Amaranthus,cannabinus,4,1,NA,NA,NA
2019,10,1,S3,1,PLOD,NA,Pluchea,odorata,2,1,NA,NA,NA
2019,10,1,S3,1,SPCY,NA,Spartina,cynosuroides,5,1,NA,NA,NA
2019,10,1,S3,1,SPAL,NA,Spartina,alterniflora,85,1,NA,NA,NA
2019,10,1,S3,1,SCRO,NA,Schoenoplectus,robustus,13,1,NA,NA,NA
2019,10,1,S3,1,IVFR,NA,Iva,frutescens,1,1,NA,NA,NA
2019,10,1,R1,2,PLOD,NA,Pluchea,odorata,1,1,NA,NA,NA
2019,10,1,R1,2,TYAN,NA,Typha,angustifolia,2,1,NA,NA,NA
2019,10,1,R1,2,SPAL,NA,Spartina,alterniflora,31,1,NA,NA,NA
2019,10,1,R1,2,SCRO,NA,Schoenoplectus,robustus,51,1,NA,NA,NA
2019,10,1,S2,2,SCRO,NA,Schoenoplectus,robustus,8,1,NA,NA,NA
2019,10,1,S2,2,SOSE,NA,Solidago,sempervirens,4,1,NA,NA,NA
2019,10,1,S2,2,SYTE,NA,Symphyotrichum,tenuifolium,4,1,NA,NA,NA
2019,10,1,S2,2,IVFR,NA,Iva,frutescens,3,1,NA,NA,NA
2019,10,1,S3,2,SYTE,NA,Symphyotrichum,tenuifolium,2,1,NA,NA,NA
2019,10,1,S3,2,POHY,NA,Polygonum,hydropiperoides,5,1,NA,NA,NA
2019,10,1,S3,2,SPAL,NA,Spartina,alterniflora,6,1,NA,NA,NA
2019,10,1,S3,2,SCAM,NA,Schoenoplectus,americanus,28,1,NA,NA,NA
2019,10,1,S3,2,AMCA,NA,Amaranthus,cannabinus,3,1,NA,NA,NA
2019,10,1,S3,2,PLOD,NA,Pluchea,odorata,1,1,NA,NA,NA
2019,10,1,S3,2,IVFR,NA,Iva,frutescens,4,1,NA,NA,NA
2019,10,1,R1,3,TYAN,NA,Typha,angustifolia,3,1,NA,NA,NA
2019,10,1,R1,3,PLOD,NA,Pluchea,odorata,3,1,NA,NA,NA
2019,10,1,R1,3,SCRO,NA,Schoenoplectus,robustus,68,1,NA,NA,NA
2019,10,1,R1,3,SPAL,NA,Spartina,alterniflora,6,1,NA,NA,NA
2019,10,1,R1,3,IVFR,NA,Iva,frutescens,1,1,NA,NA,NA
2019,10,1,S1,3,SOSE,NA,Solidago,sempervirens,4,1,NA,NA,NA
2019,10,1,S1,3,SYTE,NA,Symphyotrichum,tenuifolium,14,1,NA,NA,NA
2019,10,1,S1,3,PHAU,NA,Phragmites,australis,2,1,NA,NA,NA
2019,10,1,S1,3,IVFR,NA,Iva,frutescens,2,1,NA,NA,NA
2019,10,1,S2,3,PLOD,NA,Pluchea,odorata,7,1,NA,NA,NA
2019,10,1,S2,3,ATPA,NA,Atriplex,patula,2,1,NA,NA,NA
2019,10,1,S2,3,SCAM,NA,Schoenoplectus,americanus,108,1,NA,NA,NA
2019,10,1,S2,3,IVFR,NA,Iva,frutescens,1,1,NA,NA,NA
2019,10,1,S3,3,SOSE,NA,Solidago,sempervirens,16,1,NA,NA,NA
2019,10,1,S3,3,SCRO,NA,Schoenoplectus,robustus,17,1,NA,NA,NA
2019,10,1,S3,3,POHY,NA,Polygonum,hydropiperoides,5,1,NA,NA,NA
2019,10,1,S3,3,SYTE,NA,Symphyotrichum,tenuifolium,6,1,NA,NA,NA
2019,10,1,S3,3,SCAM,NA,Schoenoplectus,americanus,24,1,NA,NA,NA
2019,10,1,S3,3,KOVI,NA,Kosteletzkya,virginica,1,1,NA,NA,NA
2019,10,1,S3,3,AMCA,NA,Amaranthus,cannabinus,2,1,NA,NA,NA
2019,10,1,S3,3,IVFR,NA,Iva,frutescens,3,1,NA,NA,NA
2019,10,1,R1,4,SCRO,NA,Schoenoplectus,robustus,38,1,NA,NA,NA
2019,10,1,R1,4,SCAM,NA,Schoenoplectus,americanus,4,1,NA,NA,NA
2019,10,1,R1,4,TYAN,NA,Typha,angustifolia,6,1,NA,NA,NA
2019,10,1,R1,4,SPAL,NA,Spartina,alterniflora,2,1,NA,NA,NA
2019,10,1,R1,4,IVFR,NA,Iva,frutescens,2,1,NA,NA,NA
2019,10,1,S1,4,SOSE,NA,Solidago,sempervirens,9,1,NA,NA,NA
2019,10,1,S1,4,SYTE,NA,Symphyotrichum,tenuifolium,6,1,NA,NA,NA
2019,10,1,S1,4,PHAU,NA,Phragmites,australis,4,1,NA,NA,NA
2019,10,1,S1,4,IVFR,NA,Iva,frutescens,2,1,NA,NA,NA
2019,10,1,S2,4,SOSE,NA,Solidago,sempervirens,9,1,NA,NA,NA
2019,10,1,S2,4,SCAM,NA,Schoenoplectus,americanus,182,1,NA,NA,NA
2019,10,1,S2,4,IVFR,NA,Iva,frutescens,2,1,NA,NA,NA
2019,10,1,S3,4,PLOD,NA,Pluchea,odorata,1,1,NA,NA,NA
2019,10,1,S3,4,SYTE,NA,Symphyotrichum,tenuifolium,5,1,NA,NA,NA
2019,10,1,S3,4,SCAM,NA,Schoenoplectus,americanus,33,1,NA,NA,NA
2019,10,1,S3,4,SCRO,NA,Schoenoplectus,robustus,24,1,NA,NA,NA
2019,10,1,S3,4,IVFR,NA,Iva,frutescens,3,1,NA,NA,NA
2019,10,1,R1,5,PEVI,NA,Peltandra,virginica,2,1,NA,NA,NA
2019,10,1,R1,5,HIMO,NA,Hibiscus,moscheutos,7,1,NA,NA,NA
2019,10,1,S1,5,IVFR,NA,Iva,frutescens,1,1,NA,NA,NA
2019,10,1,S1,5,PHAU,NA,Phragmites,australis,20,1,NA,NA,NA
2019,10,1,S2,5,SCAM,NA,Schoenoplectus,americanus,163,1,NA,NA,NA
2019,10,1,S2,5,PLOD,NA,Pluchea,odorata,1,1,NA,NA,NA
2019,10,1,S2,5,IVFR,NA,Iva,frutescens,2,1,NA,NA,NA
2019,10,1,S3,5,SPAL,NA,Spartina,alterniflora,4,1,NA,NA,NA
2019,10,1,S3,5,TYAN,NA,Typha,angustifolia,2,1,NA,NA,NA
2019,10,1,S3,5,SCRO,NA,Schoenoplectus,robustus,17,1,NA,NA,NA
2019,10,1,S3,5,SCAM,NA,Schoenoplectus,americanus,22,1,NA,NA,NA
2019,10,1,S3,5,SYTE,NA,Symphyotrichum,tenuifolium,1,1,NA,NA,NA
2019,10,1,S1,6,PHAU,NA,Phragmites,australis,18,1,NA,NA,NA
2019,10,1,S2,6,SCAM,NA,Schoenoplectus,americanus,10,1,NA,NA,NA
2019,10,1,S2,6,SCRO,NA,Schoenoplectus,robustus,9,1,NA,NA,NA
2019,10,1,S2,6,TYAN,NA,Typha,angustifolia,46,1,NA,NA,NA
2019,10,1,S2,6,SPAL,NA,Spartina,alterniflora,4,1,NA,NA,NA
2019,9,12,G1,1,SPAL,NA,Spartina,alterniflora,3,1,NA,NA,NA
2019,9,12,G1,1,SCRO,NA,Schoenoplectus,robustus,5,1,NA,NA,NA
2019,9,12,G1,1,SPCY,NA,Spartina,cynosuroides,59,1,NA,NA,NA
2019,9,12,G1,1,AMCA,NA,Amaranthus,cannabinus,3,1,NA,NA,NA
2019,9,12,G1,1,ATPA,NA,Atriplex,patula,3,1,NA,NA,NA
2019,9,12,G1,1,PHAU,NA,Phragmites,australis,4,1,NA,NA,NA
2019,9,12,G3,1,SPAL,NA,Spartina,alterniflora,11,1,NA,NA,NA
2019,9,12,G3,1,PHAU,NA,Phragmites,australis,90,1,NA,NA,NA
2019,9,12,G1,10,POHY,NA,Polygonum,hydropiperoides,20,1,NA,NA,NA
2019,9,12,G1,10,SPCY,NA,Spartina,cynosuroides,16,1,NA,NA,NA
2019,9,12,G1,10,KOVI,NA,Kosteletzkya,virginica,21,1,NA,NA,NA
2019,9,12,G1,10,SCRO,NA,Schoenoplectus,robustus,6,1,NA,NA,NA
2019,9,12,G1,10,PHAU,NA,Phragmites,australis,2,1,NA,NA,NA
2019,9,12,G1,11,AMCA,NA,Amaranthus,cannabinus,43,1,NA,NA,NA
2019,9,12,G1,11,KOVI,NA,Kosteletzkya,virginica,1,1,NA,NA,NA
2019,9,12,G1,11,SCAM,NA,Schoenoplectus,americanus,90,1,NA,NA,NA
2019,9,12,G1,11,SCRO,NA,Schoenoplectus,robustus,4,1,NA,NA,NA
2019,9,12,G1,11,PHAU,NA,Phragmites,australis,2,1,NA,NA,NA
2019,9,12,G1,11,IVFR,NA,Iva,frutescens,1,1,NA,NA,NA
2019,9,12,G1,12,SCAM,NA,Schoenoplectus,americanus,93,1,NA,NA,NA
2019,9,12,G1,12,AMCA,NA,Amaranthus,cannabinus,13,1,NA,NA,NA
2019,9,12,G1,12,KOVI,NA,Kosteletzkya,virginica,2,1,NA,NA,NA
2019,9,12,G1,12,SYTE,NA,Symphyotrichum,tenuifolium,4,1,NA,NA,NA
2019,9,12,G1,13,AMCA,NA,Amaranthus,cannabinus,19,1,NA,NA,NA
2019,9,12,G1,13,SCAM,NA,Schoenoplectus,americanus,78,1,NA,NA,NA
2019,9,12,G1,13,PLOD,NA,Pluchea,odorata,3,1,NA,NA,NA
2019,9,12,G1,13,IVFR,NA,Iva,frutescens,1,1,NA,NA,NA
2019,9,12,G1,14,SCAM,NA,Schoenoplectus,americanus,402,1,NA,NA,NA
2019,9,12,G1,14,ATPA,NA,Atriplex,patula,2,1,NA,NA,NA
2019,9,12,G1,14,AMCA,NA,Amaranthus,cannabinus,18,1,NA,NA,NA
2019,9,12,G1,14,POHY,NA,Polygonum,hydropiperoides,1,1,NA,NA,NA
2019,9,12,G1,14,SYTE,NA,Symphyotrichum,tenuifolium,2,1,NA,NA,NA
2019,9,12,G1,15,AMCA,NA,Amaranthus,cannabinus,48,1,NA,NA,NA
2019,9,12,G1,15,SCAM,NA,Schoenoplectus,americanus,295,1,NA,NA,NA
2019,9,12,G1,15,KOVI,NA,Kosteletzkya,virginica,3,1,NA,NA,NA
2019,9,12,G1,15,ATPA,NA,Atriplex,patula,1,1,NA,NA,NA
2019,9,12,G1,16,AMCA,NA,Amaranthus,cannabinus,7,1,NA,NA,NA
2019,9,12,G1,16,SCAM,NA,Schoenoplectus,americanus,209,1,NA,NA,NA
2019,9,12,G1,16,KOVI,NA,Kosteletzkya,virginica,4,1,NA,NA,NA
2019,9,12,G1,17,SCAM,NA,Schoenoplectus,americanus,203,1,NA,NA,NA
2019,9,12,G1,18,SCAM,NA,Schoenoplectus,americanus,232,1,NA,NA,NA
2019,9,12,G1,19,AMCA,NA,Amaranthus,cannabinus,1,1,NA,NA,NA
2019,9,12,G1,19,SCAM,NA,Schoenoplectus,americanus,148,1,NA,NA,NA
2019,9,12,G1,2,POHY,NA,Polygonum,hydropiperoides,6,1,NA,NA,NA
2019,9,12,G1,2,SCAM,NA,Schoenoplectus,americanus,4,1,NA,NA,NA
2019,9,12,G1,2,AMCA,NA,Amaranthus,cannabinus,3,1,NA,NA,NA
2019,9,12,G1,2,IVFR,NA,Iva,frutescens,3,1,NA,NA,NA
2019,9,12,G3,2,PHAU,NA,Phragmites,australis,63,1,NA,NA,NA
2019,9,12,G1,20,TYAN,NA,Typha,angustifolia,20,1,NA,NA,NA
2019,9,12,G1,20,POHY,NA,Polygonum,hydropiperoides,1,1,NA,NA,NA
2019,9,12,G1,3,SOSE,NA,Solidago,sempervirens,9,1,NA,NA,NA
2019,9,12,G1,3,POHY,NA,Polygonum,hydropiperoides,1,1,NA,NA,NA
2019,9,12,G3,3,KOVI,NA,Kosteletzkya,virginica,3,1,NA,NA,NA
2019,9,12,G3,3,PADI,NA,Panicum,dichotomoflorum,6,1,NA,NA,NA
2019,9,12,G3,3,AMCA,NA,Amaranthus,cannabinus,4,1,NA,NA,NA
2019,9,12,G3,3,SYTE,NA,Symphyotrichum,tenuifolium,2,1,NA,NA,NA
2019,9,12,G3,3,POHY,NA,Polygonum,hydropiperoides,32,1,NA,NA,NA
2019,9,12,G3,3,SOSE,NA,Solidago,sempervirens,10,1,NA,NA,NA
2019,9,12,G3,3,IVFR,NA,Iva,frutescens,3,1,NA,NA,NA
2019,9,12,G3,4,POHY,NA,Polygonum,hydropiperoides,13,1,NA,NA,NA
2019,9,12,G3,4,ATPA,NA,Atriplex,patula,2,1,NA,NA,NA
2019,9,12,G3,4,SOSE,NA,Solidago,sempervirens,7,1,NA,NA,NA
2019,9,12,G3,4,SYTE,NA,Symphyotrichum,tenuifolium,5,1,NA,NA,NA
2019,9,12,G3,4,AMCA,NA,Amaranthus,cannabinus,2,1,NA,NA,NA
2019,9,12,G3,4,KOVI,NA,Kosteletzkya,virginica,2,1,NA,NA,NA
2019,9,12,G3,4,PADI,NA,Panicum,dichotomoflorum,10,1,NA,NA,NA
2019,9,12,G3,4,IVFR,NA,Iva,frutescens,2,1,NA,NA,NA
2019,9,12,G3,5,SPCY,NA,Spartina,cynosuroides,47,1,NA,NA,NA
2019,9,12,G3,5,KOVI,NA,Kosteletzkya,virginica,3,1,NA,NA,NA
2019,9,12,G3,5,SOSE,NA,Solidago,sempervirens,4,1,NA,NA,NA
2019,9,12,G3,5,POHY,NA,Polygonum,hydropiperoides,8,1,NA,NA,NA
2019,9,12,G3,5,AMCA,NA,Amaranthus,cannabinus,3,1,NA,NA,NA
