year,month,day,transect,plot,species_code,area,method,total_biomass,biomass_notes
2021,10,1,S2,2,AMCA,1,allometry,0.548011629798102,NA
2021,10,1,S2,2,SCAM,1,allometry,13.6171907458025,NA
2021,10,1,S2,2,SCRO,1,allometry,53.54815865607922,NA
2021,10,1,S2,2,SOSE,1,allometry,54.57890778836526,NA
2021,10,1,S2,2,SPAL,1,allometry,80.41914861114545,NA
2021,10,1,S2,2,SYSU,1,allometry,13.991211586417528,NA
2021,10,1,S2,3,ATPA,1,allometry,2.2639034587231306,NA
2021,10,1,S2,3,SCAM,1,allometry,21.637612564121298,NA
2021,10,1,S2,4,SCAM,1,allometry,191.25366087492705,NA
2021,10,1,S2,4,SOSE,1,allometry,9.535517433457771,NA
2021,10,1,S2,4,SYSU,1,allometry,1.7691185001195509,NA
2021,10,1,S2,5,SCAM,1,allometry,57.49183882261252,NA
2021,10,1,S2,6,SCAM,1,allometry,7.886780206375972,NA
2021,10,1,S2,6,SCRO,1,allometry,22.634979974020204,NA
2021,10,1,S2,6,SPAL,1,allometry,28.973232435536445,NA
2021,10,1,S2,6,TYAN,1,allometry,38.31805598684,NA
2021,10,1,S3,1,SCRO,NA,allometry,NA,NA
2021,10,1,S3,1,SPAL,NA,allometry,NA,NA
2021,10,1,S3,1,SPCY,NA,allometry,NA,NA
2021,10,1,S3,3,KOVI,1,allometry,2.1324997444758647,NA
2021,10,1,S3,3,SCAM,1,allometry,7.516669193223706,NA
2021,10,1,S3,3,SOSE,1,allometry,5.702645122223606,NA
2021,10,1,S3,3,SYSU,1,allometry,7.255144324259807,NA
2021,10,1,S3,4,PLOD,1,allometry,0.6677283509636036,NA
2021,10,1,S3,4,SCAM,1,allometry,7.339873755766456,NA
2021,10,1,S3,4,SCRO,1,allometry,51.679395193202666,NA
2021,10,1,S3,4,SPAL,1,allometry,67.07389537104805,NA
2021,10,1,S3,4,SYTE,1,allometry,4.069754361059093,NA
2021,10,1,S3,4,TYAN,1,allometry,2.892058117358422,NA
2021,10,1,S3,5,SCAM,1,allometry,35.48388596160942,NA
2021,10,1,S3,5,SCRO,1,allometry,45.10188441993145,NA
2021,10,1,S3,5,SYTE,1,allometry,83.17124482962855,NA
2021,10,1,S3,5,TYAN,1,allometry,39.552854969660004,NA
2022,9,26,G1,1,ATPA,1,allometry,19.018485406575877,NA
2022,9,26,G1,1,PHAU,1,allometry,1983.3226489768658,NA
2022,9,26,G1,1,SPCY,1,allometry,40.511550094130314,NA
2022,9,26,G1,2,DISP,0.01,harvest,1005,NA
2022,9,26,G1,2,SCAM,1,allometry,75.600175697802,NA
2022,9,26,G1,2,SOSE,1,allometry,3.141312970217656,NA
2022,9,26,G1,2,SPPA,0.01,harvest,1705.9999999999998,NA
2022,9,26,G1,3,SOSE,1,allometry,15.930729777675333,NA
2022,9,26,G1,3,SPPA,0.01,harvest,1219,NA
2022,9,26,G1,4,SOSE,1,allometry,1.9107172593101176,NA
2022,9,26,G1,4,SPPA,0.01,harvest,1377,NA
2022,9,26,G1,5,DISP,0.01,harvest,1049.16,NA
2022,9,26,G1,5,SCAM,1,allometry,18.47616073036001,NA
2022,9,26,G1,5,SPPA,0.01,harvest,2535.9,NA
2022,9,26,G1,5,SPPA,0.01,harvest,974,NA
2022,9,26,G1,6,SCAM,1,allometry,187.49732493838215,NA
2022,9,26,G1,7,DISP,0.01,harvest,995.35,NA
2022,9,26,G1,7,HIMO,1,allometry,0.8359868662733982,NA
2022,9,26,G1,7,SCAM,1,allometry,102.1323211249347,NA
2022,9,26,G1,7,SPPA,0.01,harvest,1370.54,NA
2022,9,26,G1,8,DISP,0.01,harvest,996.5500000000001,NA
2022,9,26,G1,8,HIMO,1,allometry,0.909920960853029,NA
2022,9,26,G1,8,SCAM,1,allometry,216.10949284905826,NA
2022,9,26,G1,8,SPCY,1,allometry,48.98997526205296,NA
2022,9,26,G1,8,SPPA,0.01,harvest,962.9,NA
2022,9,26,G1,9,DISP,0.01,harvest,993.8000000000001,NA
2022,9,26,G1,9,SCAM,1,allometry,256.28615126947085,NA
2022,9,26,G1,9,SPPA,0.01,harvest,1303.4499999999998,NA
2022,9,26,G1,10,KOVI,1,allometry,89.76691026151933,NA
2022,9,26,G1,10,PHAU,1,allometry,758.4096210582488,NA
2022,9,26,G1,10,SCRO,1,allometry,5.2969242663239635,NA
2022,9,26,G1,10,SPCY,1,allometry,100.7238451517142,NA
2022,9,26,G1,11,KOVI,1,allometry,113.87146117818743,NA
2022,9,26,G1,11,PHAU,1,allometry,207.16092599569367,NA
2022,9,26,G1,11,SCAM,1,allometry,96.36712837309005,NA
2022,9,26,G1,11,SCRO,1,allometry,3.3198388741886213,NA
2022,9,26,G1,11,SPPA,0.01,harvest,1119,"scale used for wet acting weird, may not be reliable weight"
2022,9,26,G1,11,SYTE,1,allometry,1.7000859126978964,NA
2022,9,26,G1,12,ATPA,1,allometry,0.1818465031354333,NA
2022,9,26,G1,12,DISP,0.01,harvest,1076,NA
2022,9,26,G1,12,KOVI,1,allometry,86.17517128495425,NA
2022,9,26,G1,12,SCAM,1,allometry,446.7496593271078,NA
2022,9,26,G1,12,SPPA,0.01,harvest,2003,NA
2022,9,26,G1,12,SYTE,1,allometry,3.6669357558520868,NA
2022,9,26,G1,13,AMCA,1,allometry,1.614310386146863,NA
2022,9,26,G1,13,DISP,0.01,harvest,1084,NA
2022,9,26,G1,13,SCAM,1,allometry,246.6665547102702,NA
2022,9,26,G1,13,SCRO,1,allometry,5.916856004120492,NA
2022,9,26,G1,13,SPPA,0.01,harvest,1839.9999999999998,NA
2022,9,26,G1,14,ATPA,1,allometry,3.8059160390195292,NA
2022,9,26,G1,14,DISP,0.01,harvest,1102.35,NA
2022,9,26,G1,14,SCAM,1,allometry,306.5480587437352,NA
2022,9,26,G1,14,SPPA,0.01,harvest,2627.95,NA
2022,9,26,G1,15,ATPA,1,allometry,15.980723977748426,NA
2022,9,26,G1,15,KOVI,1,allometry,53.1762162494946,NA
2022,9,26,G1,15,SCAM,1,allometry,156.51955648052243,NA
2022,9,26,G1,15,SPPA,0.01,harvest,1022,"scale used for wet acting weird, may not be reliable weight"
2022,9,26,G1,15,SYTE,1,allometry,1.1820187715100772,NA
2022,9,26,G1,16,AMCA,1,allometry,0.382120341455068,NA
2022,9,26,G1,16,ATPA,1,allometry,9.358395329369868,NA
2022,9,26,G1,16,DISP,0.01,harvest,986.9999999999999,NA
2022,9,26,G1,16,KOVI,1,allometry,72.30531510145349,NA
2022,9,26,G1,16,SCAM,1,allometry,294.1125521817316,NA
2022,9,26,G1,16,SPPA,0.01,harvest,1455,NA
2022,9,26,G1,16,SYTE,1,allometry,1.0174877510682596,NA
2022,9,26,G1,17,SCAM,1,allometry,81.94150260135508,NA
2022,9,26,G1,18,SCAM,1,allometry,124.70710822229722,NA
2022,9,26,G1,19,DISP,0.01,harvest,972,"scale used for wet acting weird, may not be reliable weight"
2022,9,26,G1,19,SCAM,1,allometry,133.78504088118544,NA
2022,9,26,G1,19,SPPA,0.01,harvest,1000,"scale used for wet acting weird, may not be reliable weight"
2022,9,26,G1,20,TYAN,1,allometry,64.17017496866985,NA
2022,9,26,G2,1,PHAU,1,allometry,1958.328291710203,NA
2022,9,26,G2,2,PHAU,1,allometry,2628.8156183289084,NA
2022,9,26,G2,3,PHAU,1,allometry,1834.7521073285575,NA
2022,9,26,G2,3,SCRO,1,allometry,24.72721168342136,NA
2022,9,26,G2,4,PHAU,1,allometry,2727.903409296502,NA
2022,9,26,G2,5,PHAU,1,allometry,3340.4758849060063,NA
2022,9,26,G2,6,PHAU,1,allometry,1779.5595317785842,NA
2022,9,26,G2,6,SCRO,1,allometry,15.748974692157965,NA
2022,9,26,G2,7,DISP,0.01,harvest,1026.28,NA
2022,9,26,G2,7,PHAU,1,allometry,32.062344490795574,NA
2022,9,26,G2,7,SCAM,1,allometry,146.78772439800474,NA
2022,9,26,G2,7,SPPA,0.01,harvest,904.65,NA
2022,9,26,G2,8,DISP,0.01,harvest,1084.3799999999999,NA
2022,9,26,G2,8,SCAM,1,allometry,223.52641927332925,NA
2022,9,26,G2,8,SOSE,1,allometry,34.36703863403408,NA
2022,9,26,G2,8,SPPA,0.01,harvest,1377.28,NA
2022,9,26,G2,9,DISP,0.01,harvest,1029.1,NA
2022,9,26,G2,9,SCAM,1,allometry,92.72390006696942,NA
2022,9,26,G2,9,SCRO,1,allometry,1.5596898313694196,NA
2022,9,26,G2,9,SOSE,1,allometry,135.49275594183098,NA
2022,9,26,G2,9,SPPA,0.01,harvest,1458.6499999999999,NA
2022,9,26,G2,10,PHAU,1,allometry,2338.7373026198343,NA
2022,9,26,G2,11,PHAU,1,allometry,1210.060612563129,NA
2022,9,27,R1,1,SCRO,1,allometry,19.546872253816712,NA
2022,9,27,R1,1,SPAL,1,allometry,52.03492070852053,NA
2022,9,27,R1,1,SPPA,0.01,harvest,1266,NA
2022,9,27,R1,1,SYSU,1,allometry,2.9499654251650154,NA
2022,9,27,R1,1,SYTE,1,allometry,2.624125194794026,NA
2022,9,27,R1,2,SCRO,1,allometry,261.4610054271703,NA
2022,9,27,R1,2,SPAL,1,allometry,24.946038873966646,NA
2022,9,27,R1,2,SYSU,1,allometry,19.064985048843173,NA
2022,9,27,R1,2,TYAN,1,allometry,25.88776926546,NA
2022,9,27,R1,3,PHAU,1,allometry,173.12925947473173,NA
2022,9,27,R1,3,SCAM,1,allometry,4.026513257885531,NA
2022,9,27,R1,3,SCRO,1,allometry,175.31856985475176,NA
2022,9,27,R1,3,TYAN,1,allometry,16.20259969262,NA
2022,9,27,R1,4,PHAU,1,allometry,162.10563148732,NA
2022,9,27,R1,4,SCAM,1,allometry,11.090546146771768,NA
2022,9,27,R1,4,SCRO,1,allometry,278.3500310646004,NA
2022,9,27,R1,4,TYAN,1,allometry,79.44969018123501,NA
2022,9,27,R1,5,PHAU,1,allometry,268.36989964505483,NA
2022,9,27,R1,5,SALA,1,allometry,2.4809319888136265,NA
2022,9,27,R2,1,PHAU,1,allometry,125.00006729844935,NA
2022,9,27,R2,1,SPPA,0.01,harvest,1923.9999999999998,NA
2022,9,27,R2,1,SYTE,1,allometry,2.29172525281927,NA
2022,9,27,R2,2,PHAU,1,allometry,679.7410518749174,NA
2022,9,27,R2,3,PHAU,1,allometry,93.54578874308785,NA
2022,9,27,R2,3,PLOD,1,allometry,0.894143743339681,NA
2022,9,27,R2,3,SPAL,1,allometry,27.62007514931072,NA
2022,9,27,R2,4,PHAU,1,allometry,755.867897548434,NA
2022,9,27,R2,5,PHAU,1,allometry,1986.638647446456,NA
2022,9,27,R3,2,HIMO,1,allometry,72.62710422625061,NA
2022,9,27,R3,2,PHAU,1,allometry,878.3631449984144,NA
2022,9,27,R3,2,SCRO,1,allometry,18.00718675985119,NA
2022,9,27,R3,3,HIMO,1,allometry,1.393297291235981,NA
2022,9,27,R3,3,KOVI,1,allometry,6.0939413116285275,NA
2022,9,27,R3,3,PHAU,1,allometry,1272.095216120806,NA
2022,9,27,R3,3,SCRO,1,allometry,19.843384960190853,NA
2022,9,27,R3,3,SYSU,1,allometry,2.699974225532031,NA
2022,9,27,R3,4,HIMO,1,allometry,12.375025855929897,NA
2022,9,27,R3,4,PHAU,1,allometry,2358.1318970058715,NA
2022,9,27,R3,5,HIMO,1,allometry,21.395033851953578,NA
2022,9,27,R3,5,PHAU,1,allometry,1298.3898133684806,NA
2022,9,27,S1,1,LOJA,1,allometry,1.24877522378019,NA
2022,9,27,S1,1,MOCE,1,allometry,0,NA
2022,9,27,S1,2,DISP,0.01,harvest,1048.8,NA
2022,9,27,S1,2,PAVI,1,allometry,10.847318334292341,NA
2022,9,27,S1,2,SOSPP,1,allometry,0,NA
2022,9,27,S1,2,UNKGRASS,1,allometry,10.648923468229231,NA
2022,9,27,S1,3,DISP,0.01,harvest,1148,"scale used for wet acting weird, may not be reliable weight"
2022,9,27,S1,3,SOSE,1,allometry,27.187134194849683,NA
2022,9,27,S1,3,SPPA,0.01,harvest,968,"scale used for wet acting weird, may not be reliable weight"
2022,9,27,S1,3,SYSU,1,allometry,0.8164052315458814,NA
2022,9,27,S1,3,SYTE,1,allometry,25.736393861535348,NA
2022,9,27,S1,4,DISP,0.01,harvest,1764,"scale used for wet acting weird, may not be reliable weight"
2022,9,27,S1,4,SOSE,1,allometry,3.2336887024876013,NA
2022,9,27,S1,4,SPPA,0.01,harvest,1203,"scale used for wet acting weird, may not be reliable weight"
2022,9,27,S1,4,SYSU,1,allometry,10.336682258930582,NA
2022,9,27,S1,5,BAHA,1,allometry,0,NA
2022,9,27,S1,5,JUVI,1,allometry,0,NA
2022,9,27,S1,5,PHAU,1,allometry,423.2568893089081,NA
2022,9,27,S1,5,TYAN,1,allometry,12.04793145801,NA
2022,9,27,S1,6,COAR,1,allometry,0,NA
2022,9,27,S1,6,HYUM,1,allometry,8.0398723122814,NA
2022,9,27,S1,6,PHAU,1,allometry,618.4488972250575,NA
2022,9,27,S2,1,DISP,0.01,harvest,1792.96,NA
2022,9,27,S2,1,PLOD,1,allometry,0.8394006685081492,NA
2022,9,27,S2,1,SPPA,0.01,harvest,1181.4399999999998,NA
2022,9,27,S2,2,DISP,0.01,harvest,1225.62,NA
2022,9,27,S2,2,SOSE,1,allometry,10.37999507234589,NA
2022,9,27,S2,2,SPPA,0.01,harvest,962.3699999999999,NA
2022,9,27,S2,2,SYSU,1,allometry,2.6468124923068155,NA
2022,9,27,S2,3,ATPA,1,allometry,9.638964996182505,NA
2022,9,27,S2,3,DISP,0.01,harvest,1603.9999999999998,"scale used for wet acting weird, may not be reliable weight"
2022,9,27,S2,3,SCAM,1,allometry,43.41844723444108,NA
2022,9,27,S2,3,SPPA,0.01,harvest,1091,"scale used for wet acting weird, may not be reliable weight"
2022,9,27,S2,4,ATPA,1,allometry,0.3333898538873546,NA
2022,9,27,S2,4,SCAM,1,allometry,203.21205216907595,NA
2022,9,27,S2,4,SOSE,1,allometry,35.44214657438828,NA
2022,9,27,S2,5,DISP,0.01,harvest,989.63,NA
2022,9,27,S2,6,SCAM,1,allometry,17.33053809503781,NA
2022,9,27,S2,6,SCRO,1,allometry,39.56117135695818,NA
2022,9,27,S2,6,SPAL,1,allometry,82.35164753976474,NA
2022,9,27,S2,6,TYAN,1,allometry,108.58598633977999,NA
2022,9,27,S3,1,POHY,1,allometry,3.0920985722889536,NA
2022,9,27,S3,1,SCRO,1,allometry,17.079105772704676,NA
2022,9,27,S3,1,SPAL,1,allometry,223.04203257029278,NA
2022,9,27,S3,1,SPCY,1,allometry,54.30898999724209,NA
2022,9,27,S3,2,ATPA,1,allometry,0.17901661892009793,NA
2022,9,27,S3,2,DISP,0.01,harvest,974.9399999999999,NA
2022,9,27,S3,2,POHY,1,allometry,6.301155373141315,NA
2022,9,27,S3,2,SCAM,1,allometry,7.510432792250752,NA
2022,9,27,S3,2,SCRO,1,allometry,4.747805053499013,NA
2022,9,27,S3,2,SPAL,1,allometry,87.59496186826317,NA
2022,9,27,S3,2,SPPA,0.01,harvest,1100,NA
2022,9,27,S3,2,SYSU,1,allometry,20.323616051807996,NA
2022,9,27,S3,3,ATPA,1,allometry,0.21993776683060948,NA
2022,9,27,S3,3,DISP,0.01,harvest,1057,"scale used for wet acting weird, may not be reliable weight"
2022,9,27,S3,3,SOSE,1,allometry,52.5294989809575,NA
2022,9,27,S3,3,SYSU,1,allometry,0.6615163097661055,NA
2022,9,27,S3,4,DISP,0.01,harvest,1111.65,NA
2022,9,27,S3,4,SCAM,1,allometry,1.3773725825120964,NA
2022,9,27,S3,4,SCRO,1,allometry,44.8953360233641,NA
2022,9,27,S3,4,SPAL,1,allometry,85.03847334381864,NA
2022,9,27,S3,4,SPPA,0.01,harvest,1014.16,NA
2022,9,27,S3,4,SYSU,1,allometry,8.250964199656906,NA
2022,9,27,S3,5,ATPA,1,allometry,0.19464653621960126,NA
2022,9,27,S3,5,SCAM,1,allometry,40.65771335740676,NA
2022,9,27,S3,5,SCRO,1,allometry,12.09435069690787,NA
2022,9,27,S3,5,SYSU,1,allometry,7.918688083423981,NA
2022,9,27,S3,5,TYAN,1,allometry,16.461348697071866,NA
2022,9,28,G3,1,KOVI,1,allometry,217.7586503180466,NA
2022,9,28,G3,1,PHAU,1,allometry,844.8690149275182,NA
2022,9,28,G3,1,SPAL,1,allometry,169.61639459688823,NA
2022,9,28,G3,1,SYSU,1,allometry,1.1359020806807798,NA
2022,9,28,G3,3,ATPA,1,allometry,10.64712377038247,NA
2022,9,28,G3,3,DISP,0.01,harvest,1229,NA
2022,9,28,G3,3,KOVI,1,allometry,308.11145168175653,NA
2022,9,28,G3,3,PHAU,1,allometry,289.3469062268947,NA
2022,9,28,G3,3,SOSE,1,allometry,18.08012201149009,NA
2022,9,28,G3,4,DISP,0.01,harvest,1593,"scale used for wet acting weird, may not be reliable weight"
2022,9,28,G3,4,PHAU,1,allometry,12.371018043895766,NA
2022,9,28,G3,4,POHY,1,allometry,16.411537057101178,NA
2022,9,28,G3,4,SPPA,0.01,harvest,966,"scale used for wet acting weird, may not be reliable weight"
2022,9,28,G3,5,KOVI,1,allometry,49.649227178116,NA
2022,9,28,G3,5,SOSE,1,allometry,3.071480024829328,NA
2022,9,28,G3,5,SPCY,1,allometry,21.472504327198546,NA
2022,9,28,G3,5,SPPA,0.01,harvest,2988,NA
2022,9,28,G3,6,POHY,1,allometry,0.9555095505586082,NA
2022,9,28,G3,6,SPCY,1,allometry,884.6126661188525,NA
2024,9,16,G1,6,SCAM,1,allometry,217.88585248298148,NA
2024,9,16,G1,9,KOVI,1,allometry,0.7353714744718002,NA
2024,9,16,G1,9,PHAU,1,allometry,26.07475977611003,NA
2024,9,16,G1,9,SCAM,1,allometry,187.88228585807198,NA
2024,9,16,G1,9,SOSE,1,allometry,21.094378870988088,NA
2024,9,16,G1,11,AMCA,1,allometry,15.277118972368175,NA
2024,9,16,G1,11,KOVI,1,allometry,37.39233236839016,NA
2024,9,16,G1,11,PHAU,1,allometry,948.6143266590955,NA
2024,9,16,G1,11,SCAM,1,allometry,36.62546012432589,NA
2024,9,16,G1,11,SCRO,1,allometry,45.69640137866266,NA
2024,9,16,G1,12,DEAD,0.01,harvest,1896,NA
2024,9,16,G1,12,DISP,0.01,harvest,57.99999999999999,NA
2024,9,16,G1,12,KOVI,1,allometry,37.637917746429444,NA
2024,9,16,G1,12,SCAM,1,allometry,402.5594778332331,NA
2024,9,16,G1,12,SCAM,0.01,harvest,519,NA
2024,9,16,G1,12,SCRO,1,allometry,3.1221748024858194,NA
2024,9,16,G1,13,PHAU,1,allometry,321.7854840724197,NA
2024,9,16,G1,13,SCAM,1,allometry,227.02943125704977,NA
2024,9,16,G1,13,SCRO,1,allometry,8.880190032243569,NA
2024,9,16,G1,14,AMCA,1,allometry,82.64368261379359,NA
2024,9,16,G1,14,ATSPP,NA,allometry,NA,NA
2024,9,16,G1,14,DEAD,0.01,harvest,130,NA
2024,9,16,G1,14,KOVI,1,allometry,0.9959529116250939,NA
2024,9,16,G1,14,POHY,1,allometry,10.081460469548242,NA
2024,9,16,G1,14,SCAM,1,allometry,321.4408732169273,NA
2024,9,16,G1,14,SCAM,0.01,harvest,166,NA
2024,9,16,G1,14,SPPA,0.01,harvest,55,NA
2024,9,16,G1,15,DEAD,0.01,harvest,129,NA
2024,9,16,G1,15,KOVI,1,allometry,215.24267403760942,NA
2024,9,16,G1,15,POHY,1,allometry,3.400644865631732,NA
2024,9,16,G1,15,SCAM,1,allometry,289.0584130499179,NA
2024,9,16,G1,15,SCAM,0.01,harvest,564,NA
2024,9,16,G1,15,SPPA,0.01,harvest,134,NA
2024,9,16,G1,16,AMCA,1,allometry,7.809516204651352,NA
2024,9,16,G1,16,DEAD,0.01,harvest,195,NA
2024,9,16,G1,16,KOVI,1,allometry,66.42466335181963,NA
2024,9,16,G1,16,SCAM,1,allometry,341.71828927319234,NA
2024,9,16,G1,16,SCAM,0.01,harvest,325,NA
2024,9,16,G1,16,SPPA,0.01,harvest,25,NA
2024,9,16,G1,17,DEAD,0.01,harvest,581,NA
2024,9,16,G1,17,SCAM,1,allometry,359.9815737289016,NA
2024,9,16,G1,17,SCAM,0.01,harvest,183,NA
2024,9,16,G1,18,DEAD,0.01,harvest,448.00000000000006,NA
2024,9,16,G1,18,SCAM,1,allometry,329.3230644666347,NA
2024,9,16,G1,18,SCAM,0.01,harvest,605,NA
2024,9,16,G1,19,DEAD,0.01,harvest,286,NA
2024,9,16,G1,19,SCAM,1,allometry,274.24672448027303,NA
2024,9,16,G1,19,SCAM,0.01,harvest,450,NA
2024,9,16,G1,20,DEAD,0.01,harvest,269,NA
2024,9,16,G1,20,TYSPP,1,allometry,0,NA
2024,9,17,G1,1,DEAD,0.01,harvest,637,NA
2024,9,17,G1,1,PHAU,1,allometry,1671.9670834804756,NA
2024,9,17,G1,1,PHAU,0.01,harvest,2119,NA
2024,9,17,G1,1,SCRO,1,allometry,41.652847255130034,NA
2024,9,17,G1,1,SYSPP,1,allometry,0,NA
2024,9,17,G1,2,DEAD,0.01,harvest,428,NA
2024,9,17,G1,2,SCAM,1,allometry,74.24055343273696,NA
2024,9,17,G1,2,SPPA,0.01,harvest,28.000000000000004,NA
2024,9,17,G1,3,AMCA,NA,allometry,NA,NA
2024,9,17,G1,3,DEAD,0.01,harvest,601,NA
2024,9,17,G1,3,KOVI,NA,allometry,NA,NA
2024,9,17,G1,3,SOSE,1,allometry,68.68444980188583,NA
2024,9,17,G1,3,SPPA,0.01,harvest,998,NA
2024,9,17,G1,4,DEAD,0.01,harvest,1054,NA
2024,9,17,G1,4,SOSE,1,allometry,3.120165654740379,NA
2024,9,17,G1,4,SPPA,0.01,harvest,187.99999999999997,NA
2024,9,17,G1,5,DEAD,0.01,harvest,163,NA
2024,9,17,G1,5,DISP,0.01,harvest,160,NA
2024,9,17,G1,5,SCAM,1,allometry,94.41277218672599,NA
2024,9,17,G1,5,SCAM,0.01,harvest,60,NA
2024,9,17,G1,5,SPPA,0.01,harvest,135,NA
2024,9,17,G1,6,DEAD,0.01,harvest,775,NA
2024,9,17,G1,6,SCAM,0.01,harvest,267,NA
2024,9,17,G1,6,SPPA,0.01,harvest,68,NA
2024,9,17,G1,7,DEAD,0.01,harvest,795,NA
2024,9,17,G1,7,DISP,0.01,harvest,158,NA
2024,9,17,G1,7,POHY,1,allometry,0.48301616885480664,NA
2024,9,17,G1,7,SCAM,1,allometry,197.18802662016193,NA
2024,9,17,G1,7,SCAM,0.01,harvest,716,NA
2024,9,17,G1,8,DEAD,0.01,harvest,169,NA
2024,9,17,G1,8,SCAM,1,allometry,110.31218418436103,NA
2024,9,17,G1,8,SCAM,0.01,harvest,116.99999999999999,NA
2024,9,17,G1,8,SPPA,0.01,harvest,13,NA
2024,9,17,G1,9,DEAD,0.01,harvest,168,NA
2024,9,17,G1,9,DISP,0.01,harvest,9,NA
2024,9,17,G1,9,SOSE,0.01,harvest,551,NA
2024,9,17,G1,9,SPPA,0.01,harvest,118.99999999999999,NA
2024,9,17,G1,10,DEAD,0.01,harvest,517,NA
2024,9,17,G1,10,KOVI,1,allometry,7.5722244877835765,NA
2024,9,17,G1,10,PHAU,1,allometry,1427.5248578346368,NA
2024,9,17,G1,11,DEAD,0.01,harvest,560,NA
2024,9,17,G1,11,PHAU,0.01,harvest,484,NA
2024,9,18,G2,4,DEAD,0.01,harvest,926,NA
2024,9,18,G2,4,PHAU,1,allometry,1700.68281719136,NA
2024,9,18,G2,8,SCAM,1,allometry,186.18983993020527,NA
2024,9,18,G2,8,SOSE,1,allometry,5.058380379666534,NA
2024,9,18,G2,11,PHAU,1,allometry,355.3629129729865,NA
2024,9,18,G3,3,DEAD,0.01,harvest,2032,NA
2024,9,18,G3,3,DISP,0.01,harvest,115.99999999999999,NA
2024,9,18,G3,3,KOVI,1,allometry,339.4479720345174,NA
2024,9,18,G3,3,KOVI,0.01,harvest,1074,NA
2024,9,18,G3,3,PHAU,1,allometry,1068.1342656470968,NA
2024,9,18,G3,3,PHAU,0.01,harvest,3724,NA
2024,9,18,G3,3,SOSE,1,allometry,3.7900181399296415,NA
2024,9,18,G3,4,DEAD,0.01,harvest,561,NA
2024,9,18,G3,4,KOVI,1,allometry,7.7700010537709225,NA
2024,9,18,G3,4,PHAU,1,allometry,33.429391797753084,NA
2024,9,18,G3,4,SOSE,1,allometry,37.58748652209386,NA
2024,9,18,G3,5,DEAD,0.01,harvest,4029.9999999999995,NA
2024,9,18,G3,5,KOVI,1,allometry,145.27737598499343,NA
2024,9,18,G3,5,PHAU,1,allometry,21.55996308415307,NA
2024,9,18,G3,5,SPPA,0.01,harvest,1705.9999999999998,NA
2024,9,18,G3,5,SYSPP,1,allometry,0,NA
2024,9,18,G3,6,DEAD,0.01,harvest,1367,NA
2024,9,18,G3,6,POHY,1,allometry,0.830229608252089,NA
2024,9,18,G3,6,SOSE,1,allometry,36.105297385605915,NA
2024,9,18,G3,6,SPCY,0.01,harvest,925,NA
2024,9,20,G2,1,DEAD,0.01,harvest,375.99999999999994,NA
2024,9,20,G2,1,PHAU,1,allometry,1789.7649416009592,NA
2024,9,20,G2,1,PHAU,0.01,harvest,2584,NA
2024,9,20,G2,1,SCRO,1,allometry,2.98197759815575,NA
2024,9,20,G2,2,DEAD,0.01,harvest,374,NA
2024,9,20,G2,2,PHAU,1,allometry,1903.088538083284,NA
2024,9,20,G2,3,DEAD,0.01,harvest,1641,NA
2024,9,20,G2,3,PHAU,1,allometry,814.7693711990585,NA
2024,9,20,G2,3,PHAU,0.01,harvest,1067,NA
2024,9,20,G2,3,SCRO,1,allometry,66.96938445326529,NA
2024,9,20,G2,5,PHAU,1,allometry,3013.638275379141,NA
2024,9,20,G2,6,DEAD,0.01,harvest,342,NA
2024,9,20,G2,6,PHAU,1,allometry,2582.9464776701548,NA
2024,9,20,G2,6,PHAU,0.01,harvest,4463,NA
2024,9,20,G2,7,PHAU,NA,allometry,NA,NA
2024,9,20,G2,7,SCAM,NA,allometry,NA,NA
2024,9,20,G2,9,SCAM,NA,allometry,NA,NA
2024,9,20,G2,9,SOSE,NA,allometry,NA,NA
2024,9,20,G2,10,PHAU,NA,allometry,NA,NA
2024,9,23,G2,7,DEAD,0.01,harvest,1010.9999999999999,NA
2024,9,23,G2,7,DISP,0.01,harvest,8,NA
2024,9,23,G2,7,IVFR,0.01,harvest,3174,NA
2024,9,23,G2,7,SCAM,0.01,harvest,172,NA
2024,9,23,G2,8,DEAD,0.01,harvest,893.9999999999999,NA
2024,9,23,G2,8,DISP,0.01,harvest,120,NA
2024,9,23,G2,8,SCAM,0.01,harvest,102,NA
2024,9,23,G2,8,SPPA,0.01,harvest,277,NA
2024,9,23,G2,9,DEAD,0.01,harvest,426.99999999999994,NA
2024,9,23,G2,9,DISP,0.01,harvest,36,NA
2024,9,23,G2,9,SCAM,0.01,harvest,132,NA
2024,9,23,G2,9,SPPA,0.01,harvest,363,NA
2024,9,23,G2,10,DEAD,0.01,harvest,3929.9999999999995,NA
2024,9,23,G2,11,DEAD,0.01,harvest,1850,NA
2024,9,23,G2,11,PHAU,0.01,harvest,1410,NA
2024,9,27,G3,1,DEAD,0.01,harvest,71,NA
2024,9,27,G3,1,PHAU,1,allometry,521.6051323405777,NA
2024,9,27,G3,1,PHAU,0.01,harvest,2299,NA
2024,9,27,G3,1,SPCY,0.01,harvest,589,NA
2024,9,27,G3,2,DEAD,0.01,harvest,1225,NA
2024,9,27,G3,2,KOVI,1,allometry,4.726599950130223,NA
2024,9,27,G3,2,PHAU,1,allometry,692.8956656992696,NA
2024,9,27,G3,2,PHAU,0.01,harvest,989,NA
2024,9,27,G3,2,SCRO,1,allometry,20.892454760704986,NA
